step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
251,CASH_OUT,101023.67,C1065466729,131249.0,30225.33,C1571224426,0.0,101023.67,0
348,PAYMENT,20115.58,C287893070,0.0,0.0,M101196428,0.0,0.0,0
301,TRANSFER,973018.35,C700573150,169.0,0.0,C242346312,150775.65,1123794.0,0
212,TRANSFER,1349784.3,C26193953,0.0,0.0,C1060383274,2903935.92,4253720.22,0
308,CASH_OUT,67896.86,C1265486161,0.0,0.0,C969015984,810066.87,877963.73,0
371,CASH_OUT,208860.23,C260905045,394073.85,185213.62,C914007760,781532.36,990392.59,0
534,CASH_IN,480883.61,C787406745,2132394.31,2613277.92,C172568266,664524.37,183640.76,0
394,CASH_OUT,319767.91,C1382514208,0.0,0.0,C942120675,2058665.78,2378433.69,0
281,PAYMENT,28841.4,C1077376114,0.0,0.0,M1361686881,0.0,0.0,0
182,CASH_OUT,10677.1,C462256662,42980.0,32302.9,C1566396558,3604.54,14281.64,0
399,CASH_IN,274192.73,C1275085536,3382434.72,3656627.46,C1631560536,5119678.32,4845485.58,0
19,CASH_IN,330218.9,C794387702,7801064.13,8131283.03,C142246322,627428.6,630681.8,0
17,TRANSFER,514841.2,C605944039,0.0,0.0,C1864573974,713366.12,1228207.33,0
466,CASH_IN,381922.5,C2093429952,3077.0,384999.5,C1031149469,0.0,0.0,0
325,PAYMENT,1923.14,C1539813204,0.0,0.0,M1480684664,0.0,0.0,0
181,CASH_IN,146275.73,C252585657,1414040.75,1560316.48,C1285819005,1387253.55,1100944.56,0
261,PAYMENT,4750.5,C535887630,42863.88,38113.38,M1956249874,0.0,0.0,0
400,PAYMENT,38280.01,C520671254,0.0,0.0,M2137858879,0.0,0.0,0
162,CASH_OUT,162467.55,C2023774212,0.0,0.0,C74971191,1146493.91,1308961.47,0
307,PAYMENT,8573.99,C200865730,38303.04,29729.05,M53474086,0.0,0.0,0
11,CASH_IN,224060.26,C1255424231,1036186.1,1260246.37,C426077729,23531.6,0.0,0
93,PAYMENT,2151.83,C1312363878,260.0,0.0,M1441985818,0.0,0.0,0
17,CASH_IN,344007.55,C1234147962,11565.0,355572.55,C936493308,0.0,0.0,0
305,CASH_IN,409766.66,C1491857429,179006.0,588772.66,C744811394,296757.92,0.0,0
346,CASH_OUT,78447.84,C85176305,0.0,0.0,C1210809510,919164.0,997611.84,0
208,PAYMENT,9251.01,C1408358973,0.0,0.0,M1609960233,0.0,0.0,0
354,PAYMENT,7200.91,C429407611,0.0,0.0,M1176062945,0.0,0.0,0
165,CASH_OUT,146291.88,C1809149053,0.0,0.0,C614533232,1625107.69,1771399.56,0
36,CASH_OUT,120510.31,C871280083,21857.0,0.0,C374774723,0.0,120510.31,0
322,PAYMENT,23686.64,C58604186,181868.71,158182.07,M465775636,0.0,0.0,0
37,CASH_OUT,29935.8,C578544769,0.0,0.0,C778384023,2614924.72,3330086.74,0
16,CASH_OUT,63692.85,C1388012392,367.0,0.0,C1219279188,129289.64,85238.34,0
378,CASH_OUT,112043.71,C611121787,31071.0,0.0,C1724371710,24541.11,136584.82,0
188,CASH_OUT,4439.7,C402323310,0.0,0.0,C203563518,925691.57,930131.28,0
135,PAYMENT,4925.97,C1214010886,0.0,0.0,M1171979516,0.0,0.0,0
163,CASH_OUT,86822.84,C1467867655,2415.88,0.0,C3823955,260583.86,347406.69,0
161,CASH_OUT,3523.91,C1385508357,29490.0,25966.09,C1012633070,18147.0,0.0,0
375,CASH_OUT,215944.41,C1310902571,106838.0,0.0,C1386455463,3049089.01,3265033.42,0
370,CASH_OUT,439988.73,C181061922,0.0,0.0,C2025226990,768171.6,1208160.33,0
34,PAYMENT,4332.22,C1546688896,19930.0,15597.78,M1489671379,0.0,0.0,0
14,CASH_OUT,413609.09,C606568134,49692.0,0.0,C1444379188,16149.0,330394.07,0
324,CASH_IN,218216.98,C1734411617,1814547.33,2032764.31,C270610167,2977121.25,2758904.27,0
11,CASH_OUT,125840.08,C569645666,140.0,0.0,C611105385,0.0,205582.8,0
329,CASH_IN,55300.18,C931999911,1016.0,56316.18,C884510662,11426153.46,11370853.28,0
393,CASH_OUT,205795.85,C570550089,166857.0,0.0,C1171713324,406261.72,612057.57,0
500,PAYMENT,15446.28,C2089325760,104625.0,89178.72,M487477807,0.0,0.0,0
329,DEBIT,22677.49,C290221930,11164.0,0.0,C1365163436,183121.89,205799.38,0
140,CASH_IN,336611.88,C1664762744,4269644.03,4606255.91,C124659809,4674556.14,4337944.26,0
42,PAYMENT,4249.49,C2112775889,154735.0,150485.51,M1145086602,0.0,0.0,0
155,CASH_OUT,65601.99,C2041204883,0.0,0.0,C1938126565,4813914.45,4879516.44,0
378,PAYMENT,10183.47,C2049799309,0.0,0.0,M1331140175,0.0,0.0,0
11,CASH_IN,97731.96,C1773922321,5974895.88,6072627.85,C866714959,257527.87,159795.91,0
20,CASH_OUT,131494.74,C1091335315,0.0,0.0,C2071852092,2181749.41,2313244.15,0
256,PAYMENT,32446.52,C139109575,143034.0,110587.48,M985680294,0.0,0.0,0
158,CASH_OUT,34364.48,C915817229,0.0,0.0,C875761527,7116826.61,7151191.08,0
204,PAYMENT,5289.16,C1605507477,0.0,0.0,M939871421,0.0,0.0,0
301,CASH_OUT,79757.02,C1447799181,31196.0,0.0,C372857866,131226.83,210983.85,0
261,CASH_OUT,37201.62,C917196085,102119.0,64917.38,C1463118148,938548.45,975750.08,0
203,CASH_OUT,136982.55,C1444230758,0.0,0.0,C419621115,137684.0,274666.54,0
19,PAYMENT,12345.7,C2116600392,125514.8,113169.1,M2098034192,0.0,0.0,0
44,PAYMENT,14161.17,C1186641626,354114.13,339952.96,M1073293264,0.0,0.0,0
33,CASH_OUT,225638.0,C861988886,0.0,0.0,C1700577868,781924.04,1288293.87,0
331,PAYMENT,10600.54,C1644924464,0.0,0.0,M1169425908,0.0,0.0,0
255,CASH_IN,25397.39,C243075345,25214342.91,25239740.3,C1908212538,2398726.52,2373329.13,0
401,CASH_OUT,316162.99,C51905676,16598.0,0.0,C1424595731,0.0,316162.99,0
404,PAYMENT,4681.32,C1792474480,210349.98,205668.66,M688697715,0.0,0.0,0
284,PAYMENT,22314.95,C789510986,0.0,0.0,M1137173018,0.0,0.0,0
284,PAYMENT,11205.54,C1530690243,869.0,0.0,M1473306814,0.0,0.0,0
44,CASH_OUT,132691.12,C1102315441,67734.0,0.0,C1469588667,2396944.83,2529635.95,0
281,CASH_OUT,174323.4,C274924496,0.0,0.0,C468142887,322772.84,497096.25,0
154,CASH_OUT,81209.97,C413766943,0.0,0.0,C414965706,9680862.91,9762072.88,0
204,CASH_OUT,274358.15,C501689057,23171.0,0.0,C1656056841,444020.9,718379.05,0
259,CASH_IN,119341.84,C1680452821,21130.0,140471.84,C925558236,0.0,0.0,0
375,PAYMENT,986.15,C405813334,11066.41,10080.26,M846907103,0.0,0.0,0
350,PAYMENT,24915.58,C768512420,37126.0,12210.42,M1653220800,0.0,0.0,0
255,PAYMENT,11267.01,C505932770,0.0,0.0,M1781682688,0.0,0.0,0
14,TRANSFER,94190.95,C840067069,353013.8,258822.85,C807911613,2853.0,54959.05,0
19,CASH_OUT,191398.17,C1521590244,0.0,0.0,C1963947209,1495719.68,1687117.85,0
157,CASH_OUT,207463.05,C1432227553,0.0,0.0,C456794477,2600471.15,2807934.2,0
274,TRANSFER,168019.94,C1377651500,0.0,0.0,C761333500,238387.75,406407.69,0
236,CASH_IN,55909.39,C252848360,2120832.78,2176742.17,C843091651,182901.21,126991.82,0
545,PAYMENT,6535.58,C2041366954,104842.0,98306.42,M2098584600,0.0,0.0,0
330,PAYMENT,6129.63,C776625964,0.0,0.0,M139600187,0.0,0.0,0
34,CASH_OUT,240881.57,C1497807406,0.0,0.0,C1157076871,347197.4,588078.97,0
310,CASH_OUT,57387.19,C1942804565,0.0,0.0,C694843287,5948524.23,6005911.42,0
7,CASH_OUT,127917.12,C1046162586,0.0,0.0,C265108079,568124.6,4937135.42,0
307,CASH_IN,430.86,C1106524487,3181594.02,3182024.88,C519903386,2711283.61,2710852.76,0
9,CASH_OUT,448818.84,C232227003,0.0,0.0,C1790202239,2894468.9,4275333.39,0
225,PAYMENT,55359.57,C633143703,18670.0,0.0,M2068027578,0.0,0.0,0
681,CASH_OUT,114570.85,C154924802,0.0,0.0,C2115423540,519381.9,633952.75,0
19,PAYMENT,6746.75,C1977265566,62057.45,55310.7,M735339245,0.0,0.0,0
184,PAYMENT,1594.48,C1445165066,115216.0,113621.52,M1568785325,0.0,0.0,0
275,TRANSFER,680629.14,C1701564867,99773.0,0.0,C995769128,0.0,680629.14,0
596,TRANSFER,667022.92,C1342452157,40134.0,0.0,C1712592827,91475.15,758498.07,0
215,CASH_OUT,674094.13,C1204044693,145816.87,0.0,C2055515771,2222411.2,2896505.33,0
331,CASH_IN,31595.78,C1863719671,4778497.86,4810093.64,C8281820,203663.28,172067.5,0
187,PAYMENT,278.21,C1566906137,7298.85,7020.64,M1995652773,0.0,0.0,0
233,CASH_OUT,105736.46,C939163457,145865.0,40128.54,C1509226543,1347892.3,1453628.76,0
302,PAYMENT,1106.21,C1838848274,39949.0,38842.79,M885060606,0.0,0.0,0
239,CASH_OUT,57023.51,C302920005,8305.0,0.0,C10389336,2002706.49,2059730.0,0
354,CASH_OUT,197814.06,C738420327,54098.0,0.0,C839371962,673931.7,871745.76,0
211,CASH_OUT,18289.64,C1031032635,0.0,0.0,C1226834494,18513.51,36803.14,0
259,PAYMENT,11113.25,C205885549,0.0,0.0,M62522729,0.0,0.0,0
156,CASH_OUT,387141.93,C619476782,0.0,0.0,C666333939,448159.57,835301.5,0
564,CASH_IN,446717.7,C1179145776,930.0,447647.7,C557692492,985582.1,538864.41,0
33,CASH_OUT,146600.78,C740129461,0.0,0.0,C2045781387,150401.6,297002.38,0
284,CASH_OUT,103161.34,C344910531,385.0,0.0,C1053437482,357063.69,460225.04,0
332,CASH_OUT,125789.81,C1171215511,2062.66,0.0,C1164029230,1139135.93,1264925.74,0
403,CASH_OUT,158635.56,C1843220053,0.0,0.0,C309204915,494938.67,653574.24,0
15,CASH_OUT,33898.31,C644134447,0.0,0.0,C1054097856,193430.47,227328.78,0
254,CASH_IN,215819.25,C46153349,123047.0,338866.25,C1506495898,0.0,0.0,0
322,CASH_OUT,67588.26,C2036483860,834618.0,767029.74,C1289446048,5640872.45,5708460.71,0
351,PAYMENT,23333.87,C1763105303,20717.55,0.0,M600182496,0.0,0.0,0
374,PAYMENT,12855.88,C1086291201,0.0,0.0,M567422328,0.0,0.0,0
345,PAYMENT,42220.96,C705486186,0.0,0.0,M372346500,0.0,0.0,0
308,CASH_IN,122358.54,C282019741,90805.0,213163.54,C867133817,147904.86,25546.33,0
8,CASH_OUT,125237.79,C1950398419,731.0,0.0,C563780374,0.0,283774.63,0
10,PAYMENT,10037.81,C1361768493,11302.0,1264.19,M2018291893,0.0,0.0,0
352,PAYMENT,40087.06,C818252482,0.0,0.0,M405276120,0.0,0.0,0
331,PAYMENT,19247.68,C1454123411,0.0,0.0,M2027152823,0.0,0.0,0
181,CASH_IN,158102.14,C1528046113,26744011.55,26902113.7,C428912021,1128539.27,970437.12,0
351,CASH_OUT,196177.03,C208819074,11318.0,0.0,C2040061288,32085.31,228262.34,0
155,CASH_IN,327667.63,C1415481896,338933.59,666601.23,C69322753,1372419.18,1044751.55,0
379,PAYMENT,11288.74,C1643169235,0.0,0.0,M1936370857,0.0,0.0,0
355,PAYMENT,3865.75,C44712718,144787.0,140921.25,M1689018918,0.0,0.0,0
328,PAYMENT,7030.38,C1792938893,15712.0,8681.62,M1911630572,0.0,0.0,0
393,PAYMENT,9417.26,C1689399315,15087.1,5669.84,M1620281672,0.0,0.0,0
348,CASH_IN,239350.32,C1468454018,80479.0,319829.32,C1076333469,46310.3,0.0,0
34,CASH_IN,77460.28,C1283515430,4189.0,81649.28,C2113483221,126951.76,49491.49,0
258,CASH_OUT,23466.29,C1259408686,851.0,0.0,C1001154836,0.0,23466.29,0
8,PAYMENT,30882.85,C229752864,4581.34,0.0,M401617172,0.0,0.0,0
382,PAYMENT,6603.93,C511253092,11121.0,4517.07,M1489093084,0.0,0.0,0
687,CASH_OUT,225959.97,C1716098602,0.0,0.0,C558304445,764390.96,990350.93,0
404,CASH_IN,11269.57,C153151081,4575.0,15844.57,C1265566351,0.0,0.0,0
210,PAYMENT,1395.82,C316015372,0.0,0.0,M1051012126,0.0,0.0,0
382,TRANSFER,92198.44,C971990922,31073.0,0.0,C1407147990,0.0,92198.44,0
186,PAYMENT,1248.43,C1477955137,0.0,0.0,M134331345,0.0,0.0,0
278,CASH_OUT,99768.49,C1670855889,30292.0,0.0,C1050800305,167094.24,266862.74,0
157,PAYMENT,10583.28,C545954850,45270.77,34687.49,M1498407179,0.0,0.0,0
210,PAYMENT,8247.6,C1352600983,276.0,0.0,M1683558796,0.0,0.0,0
356,CASH_OUT,149111.86,C1331923443,97493.0,0.0,C1170278654,0.0,149111.86,0
398,PAYMENT,6365.81,C188618362,6785.0,419.19,M1564708036,0.0,0.0,0
327,CASH_OUT,291891.44,C1759613559,0.0,0.0,C2113508588,7771226.24,8063117.68,0
355,TRANSFER,218317.12,C645382781,0.0,0.0,C1375494610,5045347.7,5263664.82,0
182,CASH_OUT,232379.98,C217068860,0.0,0.0,C1261559853,308558.83,540938.81,0
305,PAYMENT,6367.0,C261164459,0.0,0.0,M1098221042,0.0,0.0,0
692,CASH_OUT,112407.4,C1687744568,59765.0,0.0,C467934710,0.0,112407.4,0
379,CASH_IN,44913.33,C82176566,6101201.24,6146114.57,C941730873,617676.83,572763.5,0
232,CASH_IN,132200.47,C1725916153,4134606.3,4266806.76,C795150450,196971.29,64770.83,0
185,PAYMENT,18980.26,C1440192046,258675.47,239695.21,M619410015,0.0,0.0,0
141,CASH_OUT,200011.47,C274019886,6408.0,0.0,C167192836,2367415.98,2567427.45,0
383,PAYMENT,4097.23,C1654592370,0.0,0.0,M493969172,0.0,0.0,0
210,CASH_OUT,202907.14,C404530661,0.0,0.0,C577117717,516845.4,719752.54,0
10,CASH_OUT,270642.68,C884551629,359606.19,88963.5,C1568059495,1159524.59,1011924.68,0
207,PAYMENT,12579.69,C853479308,412888.69,400309.0,M1225263613,0.0,0.0,0
11,PAYMENT,14322.06,C785126203,0.0,0.0,M1230717203,0.0,0.0,0
264,PAYMENT,4366.46,C226316238,51791.0,47424.54,M1889299256,0.0,0.0,0
188,CASH_OUT,204143.35,C1428949471,0.0,0.0,C1717024089,664874.1,869017.44,0
184,PAYMENT,11112.8,C857560958,21182.0,10069.2,M50385044,0.0,0.0,0
155,TRANSFER,29038.08,C979442498,0.0,0.0,C1178284895,622760.65,651798.73,0
12,TRANSFER,265018.34,C572603280,0.0,0.0,C958956183,4871376.31,6112813.23,0
612,TRANSFER,279812.98,C1043695337,11582.0,0.0,C2141202328,0.0,279812.98,0
227,CASH_OUT,349471.11,C483985754,478.0,0.0,C613280422,633806.05,983277.16,0
330,CASH_IN,3834.78,C242415833,2934268.23,2938103.01,C1016061872,13373.0,9538.22,0
11,CASH_IN,481006.97,C1226673147,1072.0,482078.97,C1685837139,18308.68,0.0,0
40,PAYMENT,11610.56,C943845149,0.0,0.0,M759956768,0.0,0.0,0
306,CASH_IN,295975.56,C545993570,79957.0,375932.56,C116243225,1705371.25,1409395.69,0
259,CASH_OUT,195301.04,C1246778993,0.0,0.0,C212995127,268673.3,463974.34,0
183,PAYMENT,5047.7,C889615438,142973.0,137925.3,M2076730490,0.0,0.0,0
355,PAYMENT,26765.35,C1531302310,23389.0,0.0,M1409449084,0.0,0.0,0
186,TRANSFER,93576.63,C815339964,0.0,0.0,C1488245312,263689.33,357265.96,0
178,CASH_OUT,126841.03,C1291358955,0.0,0.0,C1347375865,1042009.59,1168850.62,0
301,PAYMENT,21964.93,C2027802542,66652.0,44687.07,M284773336,0.0,0.0,0
13,CASH_OUT,6474.94,C1901339882,0.0,0.0,C1739263553,262672.12,269147.05,0
16,CASH_IN,168061.66,C1149813111,4696060.64,4864122.3,C2030964441,193676.39,25614.73,0
205,CASH_OUT,137604.54,C814107490,29824.0,0.0,C1870705640,3727781.7,3865386.24,0
208,CASH_OUT,119392.18,C150454986,1168.0,0.0,C1345300017,4574119.85,4693512.03,0
47,CASH_IN,388268.45,C760130100,6357519.53,6745787.98,C429203797,3853772.93,3465504.48,0
348,CASH_OUT,69134.17,C1621373496,21465.0,0.0,C29094864,0.0,69134.17,0
483,CASH_IN,222717.58,C655282164,2941952.98,3164670.56,C1598047990,404256.81,181539.23,0
185,CASH_OUT,137589.95,C1400599564,30854.0,0.0,C733866725,0.0,137589.95,0
397,CASH_OUT,350347.87,C878442476,43060.0,0.0,C810058074,87754.19,438102.06,0
166,PAYMENT,6764.41,C1251687759,1046.0,0.0,M639959852,0.0,0.0,0
301,PAYMENT,26623.18,C153298325,0.0,0.0,M494178325,0.0,0.0,0
284,CASH_OUT,51213.42,C336566068,19042.0,0.0,C1845231521,37167.16,88380.58,0
213,PAYMENT,4742.72,C421675278,20356.0,15613.28,M1146119204,0.0,0.0,0
185,CASH_OUT,24876.56,C1130741768,0.0,0.0,C535950315,244677.27,269553.83,0
258,TRANSFER,313156.61,C1706124739,18930.73,0.0,C599352008,474688.22,787844.82,0
286,PAYMENT,13182.53,C1998369330,0.0,0.0,M1560995588,0.0,0.0,0
351,PAYMENT,8673.25,C1169362967,0.0,0.0,M1605428852,0.0,0.0,0
301,CASH_OUT,683767.34,C662553885,0.0,0.0,C987310037,3593692.92,4277460.27,0
180,CASH_IN,246554.01,C1954542520,650678.86,897232.87,C1212538053,4479820.96,4233266.95,0
261,TRANSFER,307103.09,C1590421199,723980.0,416876.91,C169375908,3809403.43,4116506.53,0
283,PAYMENT,3977.04,C1702903052,3468.76,0.0,M677059355,0.0,0.0,0
514,PAYMENT,2818.12,C1617543011,0.0,0.0,M512397894,0.0,0.0,0
306,CASH_OUT,39225.61,C1064553658,6651.0,0.0,C172517317,0.0,39225.61,0
404,CASH_IN,269401.46,C90985811,283747.0,553148.46,C2008711413,28864.09,0.0,0
178,CASH_OUT,112673.83,C811512333,0.0,0.0,C1797420538,1938099.66,2050773.49,0
19,CASH_OUT,295226.31,C1569946157,88817.0,0.0,C1112835226,0.0,295226.31,0
138,CASH_OUT,11810.04,C1598666090,42008.0,30197.96,C838864898,183143.17,194953.21,0
354,PAYMENT,10264.91,C966134586,49757.0,39492.09,M1545806299,0.0,0.0,0
36,CASH_IN,407151.94,C223570150,4736415.45,5143567.39,C770832628,662726.28,255574.33,0
251,CASH_IN,378106.42,C1015557697,7156.0,385262.42,C664202464,161590.76,0.0,0
41,CASH_OUT,286720.55,C571535789,64936.0,0.0,C483839018,148801.49,435522.04,0
307,TRANSFER,2251455.41,C1204983885,29658.39,0.0,C1479639096,15841941.75,18093397.16,0
153,CASH_IN,154089.2,C1881933708,4223499.15,4377588.35,C1315733212,432427.56,278338.36,0
331,PAYMENT,14309.77,C1928775934,203484.17,189174.4,M944732126,0.0,0.0,0
13,TRANSFER,83122.9,C378003332,0.0,0.0,C903459177,1379370.03,1315023.65,0
383,CASH_IN,78927.35,C696101268,2098081.29,2177008.64,C1098965183,7873319.38,7794392.03,0
236,CASH_IN,64102.85,C1096844309,21756588.47,21820691.32,C1981471803,453261.75,389158.9,0
301,PAYMENT,64649.82,C110987478,0.0,0.0,M1477463301,0.0,0.0,0
393,CASH_OUT,104152.4,C761558050,0.0,0.0,C860335404,106647.84,210800.24,0
42,PAYMENT,18172.28,C2068715369,547183.12,529010.84,M814274519,0.0,0.0,0
14,PAYMENT,13754.99,C1277938212,0.0,0.0,M1650011538,0.0,0.0,0
395,PAYMENT,19849.55,C82448140,0.0,0.0,M1850814497,0.0,0.0,0
371,CASH_OUT,16758.56,C635014014,118712.0,101953.44,C213785686,1007531.96,1024290.52,0
308,PAYMENT,9137.86,C820189149,0.0,0.0,M994930097,0.0,0.0,0
331,CASH_IN,74478.61,C831031928,6783313.11,6857791.71,C1673088421,85056.02,10577.41,0
346,PAYMENT,16861.84,C1454534052,11990.0,0.0,M942789456,0.0,0.0,0
140,CASH_OUT,79556.16,C2089558451,0.0,0.0,C1418265617,195410.06,274966.22,0
187,TRANSFER,142740.15,C1405714095,0.0,0.0,C1378055562,246634.6,389374.75,0
167,CASH_IN,91067.96,C558557241,4160908.0,4251975.96,C1601456532,2138292.59,2047224.63,0
300,CASH_OUT,244577.67,C2059840935,0.0,0.0,C833538016,963358.63,1207936.3,0
690,CASH_IN,285817.67,C407364058,904230.24,1190047.91,C888214046,3234148.47,2948330.8,0
135,PAYMENT,51616.59,C653355959,30802.0,0.0,M1705589872,0.0,0.0,0
375,TRANSFER,675875.2,C293963242,13026.0,0.0,C461216130,42262.09,718137.29,0
131,CASH_IN,135748.52,C1489832704,13220944.62,13356693.14,C1062932888,1377634.8,1241886.29,0
260,PAYMENT,3770.02,C1886051060,752367.0,748596.98,M1136321764,0.0,0.0,0
227,CASH_OUT,150903.77,C361887506,0.0,0.0,C975121280,1510492.53,1661396.29,0
356,TRANSFER,260374.75,C2032318512,250956.11,0.0,C340958215,444830.22,705204.97,0
162,CASH_OUT,263760.6,C1329555711,0.0,0.0,C45423242,17897239.73,18161000.33,0
353,PAYMENT,8877.37,C1469969364,0.0,0.0,M1431402334,0.0,0.0,0
35,CASH_IN,155447.02,C466680629,2557163.12,2712610.14,C1594209459,2649340.9,2493893.88,0
371,CASH_OUT,277188.43,C580210769,105725.0,0.0,C806163108,0.0,277188.43,0
255,CASH_OUT,81494.18,C1785918182,0.0,0.0,C677159785,190768.52,272262.69,0
208,PAYMENT,3934.33,C930195176,55940.0,52005.67,M718644387,0.0,0.0,0
331,CASH_IN,177802.19,C1823705305,10898413.4,11076215.59,C568751745,1972124.54,1794322.35,0
614,PAYMENT,6450.18,C943740197,16467.0,10016.82,M976290775,0.0,0.0,0
355,CASH_OUT,113668.76,C2109772385,100258.0,0.0,C169563001,247002.96,360671.72,0
229,CASH_OUT,72784.43,C272452317,20339.0,0.0,C2056327099,9583435.03,9656219.46,0
43,CASH_OUT,41099.96,C1401583696,0.0,0.0,C1972336949,1819267.68,1860367.64,0
253,PAYMENT,65222.77,C2061767494,31678.0,0.0,M1438816786,0.0,0.0,0
33,PAYMENT,8816.51,C1171379385,53921.0,45104.49,M762737444,0.0,0.0,0
209,CASH_IN,173267.14,C321900430,268025.81,441292.95,C2120735969,243225.6,69958.46,0
235,CASH_OUT,124737.06,C1733480446,20973.0,0.0,C145604688,467146.91,591883.97,0
330,PAYMENT,16076.85,C2035321508,0.0,0.0,M426443563,0.0,0.0,0
544,CASH_IN,370151.39,C1584375456,20720616.88,21090768.28,C528416621,1450024.13,1079872.74,0
374,PAYMENT,32708.4,C1118949094,0.0,0.0,M548408446,0.0,0.0,0
236,PAYMENT,8163.71,C1837065286,11844.0,3680.29,M1661181278,0.0,0.0,0
282,PAYMENT,28312.49,C18599710,125261.84,96949.36,M319198134,0.0,0.0,0
684,CASH_OUT,226574.36,C219750511,41137.0,0.0,C1272080097,2783302.86,3009877.21,0
11,CASH_IN,69577.51,C1310051190,21315.0,90892.51,C706689972,1415058.25,1345480.74,0
474,CASH_IN,396934.13,C1897813501,1911893.19,2308827.32,C534743518,5193383.48,4796449.35,0
255,CASH_OUT,29466.13,C1851104827,51792.0,22325.87,C431541817,0.0,29466.13,0
321,CASH_IN,158931.94,C1269510574,1375276.89,1534208.82,C1576336333,397044.21,238112.27,0
16,CASH_IN,29631.32,C299049308,6354706.08,6384337.41,C1959521571,2122505.7,2092874.38,0
38,CASH_OUT,103293.66,C51580803,0.0,0.0,C1894102240,748292.21,851585.87,0
251,CASH_OUT,275803.06,C154788845,0.0,0.0,C1887030959,725517.1,1001320.16,0
250,CASH_OUT,68131.74,C1181683886,1474.0,0.0,C1350973696,247961.42,316093.17,0
404,CASH_OUT,267851.33,C1757348576,0.0,0.0,C2085737294,817217.95,1085069.28,0
301,CASH_IN,204136.69,C1233652004,10204.0,214340.69,C1842502758,40720.73,0.0,0
14,CASH_OUT,154662.03,C237937229,0.0,0.0,C300142229,1245152.26,1923741.53,0
93,PAYMENT,3724.27,C1377577290,4114.98,390.72,M1978935114,0.0,0.0,0
18,CASH_OUT,262137.16,C137281639,0.0,0.0,C1697471603,2752156.58,3014293.74,0
42,CASH_OUT,241722.96,C277145620,0.0,0.0,C2103712444,270537.57,512260.53,0
209,CASH_OUT,190053.28,C2074285380,0.0,0.0,C1184571015,240461.45,430514.73,0
8,CASH_OUT,134749.21,C461560905,0.0,0.0,C304909156,172179.72,306928.93,0
283,PAYMENT,4696.06,C339391321,0.0,0.0,M1201640328,0.0,0.0,0
189,PAYMENT,4792.11,C1656538391,0.0,0.0,M1019503097,0.0,0.0,0
229,PAYMENT,13372.55,C220347904,0.0,0.0,M1579819076,0.0,0.0,0
404,CASH_OUT,51362.71,C263071009,17950.0,0.0,C38018153,0.0,51362.71,0
8,CASH_OUT,4044.19,C344988660,102379.0,98334.81,C1731643198,121011.45,125055.64,0
182,CASH_OUT,454771.98,C566268098,105478.14,0.0,C1257792677,3296293.65,3751065.62,0
573,TRANSFER,171208.58,C1679917559,14653.37,0.0,C937502984,431218.68,602427.26,0
34,PAYMENT,10827.75,C228406718,0.0,0.0,M538253766,0.0,0.0,0
140,CASH_OUT,227007.69,C1673738124,0.0,0.0,C53113588,647011.91,874019.6,0
33,CASH_OUT,391535.27,C1892217665,69514.0,0.0,C1417483898,92671.57,484206.84,0
350,PAYMENT,33137.61,C611746885,0.0,0.0,M1916832642,0.0,0.0,0
687,CASH_OUT,25904.18,C1841287109,0.0,0.0,C87291821,658738.61,684642.79,0
304,CASH_IN,192710.56,C1167563042,8224136.86,8416847.42,C2093156475,303255.25,110544.69,0
565,TRANSFER,246490.73,C1108911628,0.0,0.0,C1268016978,1637410.7,1883901.43,0
236,PAYMENT,23099.68,C1248750443,26912.0,3812.32,M161183273,0.0,0.0,0
154,PAYMENT,23667.08,C2003733915,0.0,0.0,M2064960623,0.0,0.0,0
395,PAYMENT,23087.41,C575896063,0.0,0.0,M1827482926,0.0,0.0,0
399,CASH_OUT,435605.7,C2008582571,461389.95,25784.25,C509230142,898920.08,1334525.78,0
378,PAYMENT,5576.74,C1559415793,86717.0,81140.26,M565441691,0.0,0.0,0
18,PAYMENT,5209.74,C2126125214,43131.94,37922.19,M590276663,0.0,0.0,0
275,TRANSFER,195895.68,C646431251,31472.0,0.0,C180140887,161627.95,357523.64,0
1,CASH_OUT,152757.58,C1107579932,0.0,0.0,C1262822392,8356019.04,12494367.15,0
207,CASH_OUT,151226.18,C1222995849,58740.0,0.0,C1942758218,3569324.94,3720551.12,0
164,CASH_OUT,221919.27,C1879594022,0.0,0.0,C1613796724,410684.75,632604.02,0
143,PAYMENT,614.99,C582935369,108649.0,108034.01,M523230943,0.0,0.0,0
160,PAYMENT,2891.61,C1774807820,31495.0,28603.39,M1289336762,0.0,0.0,0
259,CASH_OUT,172602.4,C920980931,300450.58,127848.18,C481843382,318687.13,491289.53,0
300,CASH_OUT,35214.54,C593363842,4806.0,0.0,C1980797899,0.0,35214.54,0
235,CASH_OUT,2231.03,C1622652050,0.0,0.0,C1490538863,1297128.01,1299359.03,0
136,CASH_IN,176111.6,C438396769,31569.0,207680.6,C764046955,568724.66,392613.07,0
19,CASH_OUT,166163.07,C197543155,0.0,0.0,C1963008965,1588165.06,1754328.13,0
209,CASH_IN,95350.21,C1469366933,6936022.46,7031372.66,C1643531980,752623.57,657273.36,0
9,PAYMENT,151.02,C12384801,624.93,473.91,M877869605,0.0,0.0,0
